"recorded_date","daily_vaccinations_raw","daily_vaccinations","iso_country"
2021-01-21,33104,14484,"PT"
2021-01-21,36539,48704,"IT"
2021-01-21,39712,27690,"RO"
2021-01-21,40221,9528,"RS"
2021-01-21,412615,310246,"GB"
2021-01-21,43094,40438,"CA"
2021-01-21,4779,2484,"SI"
2021-01-21,51305,31765,"MX"
2021-01-21,53214,33503,"PL"
2021-01-21,58,43,"LI"
2021-01-21,6214,5468,"HU"
2021-01-21,67765,120115,"TR"
2021-01-21,705,524,"LU"
2021-01-21,7494,5757,"SG"
2021-01-21,77364,61016,"ES"
2021-01-21,84919,102605,"AE"
2021-01-21,8770,4659,"NO"
2021-01-21,87875,48397,"BR"
2021-01-21,930,527,"GI"
2021-01-21,9906,7185,"IE"
2021-01-22,102342,92764,"DE"
2021-01-22,108944,167548,"IL"
2021-01-22,11673,15155,"AT"
2021-01-22,121009,94913,"FR"
2021-01-22,1236,1212,"MT"
2021-01-22,13878,11263,"AR"
2021-01-22,1502,1096,"EE"
2021-01-22,15938,12286,"CZ"
2021-01-22,1627887,1147543,"US"
2021-01-22,17949,9781,"GR"
2021-01-22,20038,14070,"CH"
2021-01-22,2183,2098,"SI"
2021-01-22,232,553,"LV"
2021-01-22,2353,2220,"PA"
2021-01-22,26259,17166,"PT"
2021-01-22,268570,92431,"BR"
2021-01-22,27378,39621,"IT"
2021-01-22,30236,17385,"BE"
2021-01-22,3457,4493,"NO"
2021-01-22,347058,198656,"IN"
2021-01-22,34879,13880,"RS"
2021-01-22,37840,28895,"RO"
2021-01-22,38027,38803,"CA"
2021-01-22,39278,35331,"PL"
2021-01-22,395,2645,"LT"
2021-01-22,415,6184,"CL"
2021-01-22,480069,329466,"GB"
2021-01-22,53,47,"LI"
2021-01-22,5330,5343,"HU"
2021-01-22,62473,28205,"MX"
2021-01-22,62524,56696,"ES"
2021-01-22,682,558,"LU"
2021-01-22,7697,7192,"IE"
2021-01-22,7792,6102,"SG"
2021-01-22,803,1897,"EC"
2021-01-22,81954,83651,"TR"
2021-01-22,850,1139,"BG"
2021-01-22,90,90,"IM"
2021-01-22,930,535,"GI"
2021-01-22,93004,96155,"AE"
2021-01-23,0,6171,"CL"
2021-01-23,110999,95526,"BR"
2021-01-23,133,565,"LU"
2021-01-23,136,476,"LV"
2021-01-23,1463,1622,"SC"
2021-01-23,14794,19060,"PT"
2021-01-23,16224,11387,"GR"
2021-01-23,16887,34837,"PL"
2021-01-23,18,1112,"BG"
2021-01-23,191609,198717,"IN"
2021-01-23,2,2487,"LT"
2021-01-23,24671,78569,"TR"
2021-01-23,258,1102,"EE"
2021-01-23,27484,37317,"CA"
2021-01-23,3190,14623,"AT"
2021-01-23,3264,4923,"HU"
2021-01-23,32949,31828,"RO"
2021-01-23,37,1277,"EC"
2021-01-23,38457,97518,"FR"
2021-01-23,39367,35802,"IT"
2021-01-23,3960,22217,"MX"
2021-01-23,4202,12400,"CZ"
2021-01-23,423,4433,"NO"
2021-01-23,43644,19485,"RS"
2021-01-23,4611,7107,"IE"
2021-01-23,4786,6537,"SG"
2021-01-23,493013,357218,"GB"
2021-01-23,5,48,"LI"
2021-01-23,513,1651,"PA"
2021-01-23,5845,14281,"CH"
2021-01-23,721,2154,"SI"
2021-01-23,8462,11124,"AR"
2021-01-23,8521,17852,"BE"
2021-01-23,87058,96904,"DE"
2021-01-23,87720,89838,"AE"
2021-01-23,908705,1184836,"US"
2021-01-23,930,566,"GI"
2021-01-23,93487,172982,"IL"
2021-01-24,0,2324,"LT"
2021-01-24,0,48,"LI"
2021-01-24,0,6171,"CL"
2021-01-24,0,958,"EC"
2021-01-24,103,4391,"NO"
2021-01-24,10858,22498,"MX"
2021-01-24,1184,14355,"CH"
2021-01-24,1291,13986,"AT"
2021-01-24,14676,35329,"CA"
2021-01-24,151,2175,"SI"
2021-01-24,1566,7173,"IE"
2021-01-24,161,1111,"EE"
2021-01-24,17770,76886,"TR"
2021-01-24,1945,17660,"BE"
2021-01-24,2090,1046,"OM"
2021-01-24,209701,181087,"IL"
2021-01-24,221067,361321,"GB"
2021-01-24,24,1099,"BG"
2021-01-24,2706,4424,"HU"
2021-01-24,27400,34586,"RO"
2021-01-24,3123,12381,"CZ"
2021-01-24,33303,198743,"IN"
2021-01-24,34027,35291,"IT"
2021-01-24,3959,10342,"AR"
2021-01-24,397565,1197998,"US"
2021-01-24,40686,87692,"BR"
2021-01-24,4175,19490,"PT"
2021-01-24,4503,7088,"SG"
2021-01-24,47819,96904,"DE"
2021-01-24,5,458,"LV"
2021-01-24,534,642,"GI"
2021-01-24,54445,26632,"RS"
2021-01-24,60991,86429,"AE"
2021-01-24,6310,34001,"PL"
2021-01-24,826,1445,"PA"
2021-01-24,9721,97341,"FR"
2021-01-25,1062,1115,"EE"
2021-01-25,109,1692,"LT"
2021-01-25,11471,17686,"BE"
2021-01-25,1191,1167,"MT"
2021-01-25,12073,7736,"SG"
2021-01-25,12623,12139,"CZ"
2021-01-25,1268,1020,"EC"
2021-01-25,12717,11823,"ID"
2021-01-25,1373410,1267861,"US"
2021-01-25,1420,4796,"CL"
2021-01-25,15479,21797,"MX"
2021-01-25,1550,12557,"AT"
2021-01-25,17391,15090,"CH"
2021-01-25,177,1191,"PA"
2021-01-25,1841,1121,"OM"
2021-01-25,187805,114379,"BR"
2021-01-25,198,586,"GI"
2021-01-25,220305,185401,"IL"
2021-01-25,23449,32780,"CA"
2021-01-25,2614,6306,"IE"
2021-01-25,281725,371761,"GB"
2021-01-25,363,9046,"AR"
2021-01-25,38346,35627,"RO"
2021-01-25,38721,31534,"RS"
2021-01-25,408305,224251,"IN"
2021-01-25,53623,56182,"ES"
2021-01-25,58100,67192,"TR"
2021-01-25,6217,4426,"HU"
2021-01-25,622,4246,"NO"
2021-01-25,655,1023,"BG"
2021-01-25,682,433,"LV"
2021-01-25,69513,40260,"PL"
2021-01-25,69614,38858,"IT"
2021-01-25,72,47,"LI"
2021-01-25,79291,96407,"FR"
2021-01-25,8,2146,"SI"
2021-01-25,83302,85652,"AE"
2021-01-25,91025,98049,"DE"
2021-01-26,103339,92520,"FR"
2021-01-26,106589,87473,"AE"
2021-01-26,107520,65663,"TR"
2021-01-26,1199,1156,"MT"
2021-01-26,12657,8364,"SG"
2021-01-26,128470,52033,"PL"
2021-01-26,12981,16757,"BE"
2021-01-26,13494,9626,"AR"
2021-01-26,14539,12025,"CZ"
2021-01-26,1600,1165,"OM"
2021-01-26,1663264,1313582,"US"
2021-01-26,17804,14757,"GR"
2021-01-26,1835,2096,"SI"
2021-01-26,205006,184602,"IL"
2021-01-26,2324,985,"BG"
2021-01-26,2391,1291,"EE"
2021-01-26,243987,147460,"BR"
2021-01-26,25126,16204,"CH"
2021-01-26,2823,1677,"SC"
2021-01-26,29657,31390,"CA"
2021-01-26,312770,366883,"GB"
2021-01-26,3162,1247,"LT"
2021-01-26,43747,36905,"RO"
2021-01-26,4477,5751,"IE"
2021-01-26,4771,4144,"NO"
2021-01-26,534,579,"GI"
2021-01-26,5671,193521,"IN"
2021-01-26,614,2116,"CL"
2021-01-26,62983,39901,"RS"
2021-01-26,65245,55766,"ES"
2021-01-26,677,266,"IM"
2021-01-26,7214,22028,"MX"
2021-01-26,75,45,"LI"
2021-01-26,760,976,"EC"
2021-01-26,80837,45610,"IT"
2021-01-26,8161,5317,"HU"
2021-01-26,83726,21898,"ID"
2021-01-26,872,430,"LV"
2021-01-26,8823,10053,"AT"
2021-01-26,900,1143,"PA"
2021-01-26,968,604,"LU"
2021-01-26,98533,95011,"DE"
2021-01-27,102796,59495,"PL"
2021-01-27,1049,1129,"PA"
2021-01-27,109460,91683,"DE"
2021-01-27,112307,67155,"TR"
2021-01-27,112685,88967,"FR"
2021-01-27,1141,1171,"MT"
2021-01-27,12153,10014,"AR"
2021-01-27,13567,11627,"CZ"
2021-01-27,13919,9032,"SG"
2021-01-27,14914,14435,"PT"
2021-01-27,16857,16059,"BE"
2021-01-27,17032,6989,"HU"
2021-01-27,18285,15173,"GR"
2021-01-27,1931588,1361268,"US"
2021-01-27,19532,5383,"NO"
2021-01-27,202867,182084,"IL"
2021-01-27,2135,1384,"EE"
2021-01-27,23118,28501,"CA"
2021-01-27,24459,16763,"CH"
2021-01-27,26,26,"BD"
2021-01-27,281800,174532,"BR"
2021-01-27,2875,1775,"SC"
2021-01-27,314707,359424,"GB"
2021-01-27,326499,221356,"IN"
2021-01-27,35,792,"CL"
2021-01-27,3725,22145,"MX"
2021-01-27,3795,1256,"BG"
2021-01-27,3800,3800,"MM"
2021-01-27,39157,52812,"ES"
2021-01-27,42326,37474,"RO"
2021-01-27,42326,45317,"RS"
2021-01-27,5121,2114,"SI"
2021-01-27,534,656,"GI"
2021-01-27,62318,28915,"ID"
2021-01-27,6934,1743,"LT"
2021-01-27,704,938,"EC"
2021-01-27,71229,51284,"IT"
2021-01-27,8,39,"LI"
2021-01-27,8147,7817,"AT"
2021-01-27,836,437,"LV"
2021-01-27,839,1071,"OM"
2021-01-27,86770,86185,"AE"
2021-01-27,8835,5672,"IE"
2021-01-27,924,608,"LU"
2021-01-28,0,355,"CL"
2021-01-28,10078,6393,"AT"
2021-01-28,104200,88939,"AE"
2021-01-28,1168,1164,"MT"
2021-01-28,12486,6041,"IE"
2021-01-28,127,49,"LI"
2021-01-28,13240,11033,"CZ"
2021-01-28,138524,86147,"FR"
2021-01-28,14575,10044,"SG"
2021-01-28,174995,82474,"TR"
2021-01-28,17591,12219,"PT"
2021-01-28,177,856,"PA"
2021-01-28,17730,6663,"NO"
2021-01-28,1798,15072,"MX"
2021-01-28,18245,15480,"GR"
2021-01-28,1960843,1409037,"US"
2021-01-28,210044,178622,"IL"
2021-01-28,222,542,"EC"
2021-01-28,235552,195628,"BR"
2021-01-28,24049,15151,"BE"
2021-01-28,2471,1426,"EE"
2021-01-28,25018,25918,"CA"
2021-01-28,25502,9745,"HU"
2021-01-28,26946,17284,"CH"
2021-01-28,3192,1965,"SC"
2021-01-28,38692,37329,"RO"
2021-01-28,39726,45246,"RS"
2021-01-28,416188,359934,"GB"
2021-01-28,4719,1769,"BG"
2021-01-28,541,284,"BD"
2021-01-28,572074,269217,"IN"
2021-01-28,6325,2335,"SI"
2021-01-28,65783,36427,"ID"
2021-01-28,7142,2535,"LT"
2021-01-28,725,626,"GI"
2021-01-28,78571,52984,"ES"
2021-01-28,796,508,"LV"
2021-01-28,88783,64577,"PL"
2021-01-28,923,639,"LU"
2021-01-28,92559,89828,"DE"
2021-01-28,94206,59523,"IT"
2021-01-28,9966,8896,"AR"
2021-01-29,101385,177542,"IL"
2021-01-29,107780,90605,"DE"
2021-01-29,109314,84476,"FR"
2021-01-29,1142,1151,"MT"
2021-01-29,13060,6807,"IE"
2021-01-29,137956,95361,"AE"
2021-01-29,14130,10775,"CZ"
2021-01-29,14774,11041,"SG"
2021-01-29,15273,6907,"AT"
2021-01-29,16035,9205,"AR"
2021-01-29,179,67,"LI"
2021-01-29,19078,15641,"GR"
2021-01-29,1915779,1450165,"US"
2021-01-29,19733,11287,"PT"
2021-01-29,2082,1996,"SC"
2021-01-29,21776,23597,"CA"
2021-01-29,21811,13948,"BE"
2021-01-29,230776,103734,"TR"
2021-01-29,24061,17859,"CH"
2021-01-29,289,469,"EC"
2021-01-29,29203,44435,"RS"
2021-01-29,3169,2101,"BG"
2021-01-29,3206,1669,"EE"
2021-01-29,34879,13966,"HU"
2021-01-29,360715,208792,"BR"
2021-01-29,37604,37295,"RO"
2021-01-29,42513,40614,"ID"
2021-01-29,4375,6773,"MX"
2021-01-29,44045,65258,"PL"
2021-01-29,4602,2680,"SI"
2021-01-29,489934,361343,"GB"
2021-01-29,49,527,"PA"
2021-01-29,5,296,"CL"
2021-01-29,5286,5286,"LK"
2021-01-29,534,570,"GI"
2021-01-29,571974,301348,"IN"
2021-01-29,6062,7035,"NO"
2021-01-29,8116,3638,"LT"
2021-01-29,932,675,"LU"
2021-01-29,969,614,"LV"
2021-01-29,99111,69770,"IT"
2021-01-30,0,437,"GI"
2021-01-30,0,463,"EC"
2021-01-30,0,66,"LI"
2021-01-30,1,296,"CL"
2021-01-30,1023137,1466512,"US"
2021-01-30,1025,1139,"MT"
2021-01-30,107561,98196,"AE"
2021-01-30,117,2594,"SI"
2021-01-30,122710,210465,"BR"
2021-01-30,127,674,"LU"
2021-01-30,14496,11244,"PT"
2021-01-30,15154,21835,"CA"
2021-01-30,15850,65110,"PL"
2021-01-30,17924,15884,"GR"
2021-01-30,1829,10436,"CZ"
2021-01-30,215,2129,"BG"
2021-01-30,22350,11189,"AR"
2021-01-30,244307,308876,"IN"
2021-01-30,25396,36216,"RO"
2021-01-30,30,30,"DZ"
2021-01-30,30941,17920,"HU"
2021-01-30,321,640,"LV"
2021-01-30,32509,104854,"TR"
2021-01-30,32539,18912,"LK"
2021-01-30,33264,83734,"FR"
2021-01-30,3774,6991,"AT"
2021-01-30,429,7036,"NO"
2021-01-30,4577,13384,"BE"
2021-01-30,609010,377914,"GB"
2021-01-30,6367,17933,"CH"
2021-01-30,644,3730,"LT"
2021-01-30,6621,39146,"RS"
2021-01-30,7490,11427,"SG"
2021-01-30,77102,175201,"IL"
2021-01-30,8090,7363,"MX"
2021-01-30,831,1751,"EE"
2021-01-30,8399,7348,"IE"
2021-01-30,86656,51762,"ID"
2021-01-30,88112,90755,"DE"
2021-01-30,90764,77113,"IT"
2021-01-31,0,66,"LI"
2021-01-31,1,297,"CL"
2021-01-31,105,2140,"BG"
2021-01-31,12726,52348,"ID"
2021-01-31,132756,164209,"IL"
2021-01-31,1448,7013,"AT"
2021-01-31,14509,306191,"IN"
2021-01-31,1492,17977,"CH"
2021-01-31,1897,10261,"CZ"
2021-01-31,19019,35019,"RO"
2021-01-31,19973,67061,"PL"
2021-01-31,20308,20434,"HU"
2021-01-31,21329,19718,"LK"
2021-01-31,220000,120911,"AE"
2021-01-31,250,7057,"NO"
2021-01-31,25377,105941,"TR"
2021-01-31,3,2573,"SI"
2021-01-31,3020,6243,"MX"
2021-01-31,322194,392361,"GB"
2021-01-31,350,689,"LV"
2021-01-31,36000,42000,"MA"
2021-01-31,37596,210024,"BR"
2021-01-31,42,469,"EC"
2021-01-31,420,421,"GI"
2021-01-31,4284,7736,"IE"
2021-01-31,463749,1475967,"US"
2021-01-31,5173,20478,"CA"
2021-01-31,538,1805,"EE"
2021-01-31,57232,92100,"DE"
2021-01-31,5766,11608,"SG"
2021-01-31,59978,80820,"IT"
2021-01-31,6538,11582,"PT"
2021-01-31,6858,83325,"FR"
2021-01-31,8,3731,"LT"
2021-01-31,912,1111,"MT"
2021-01-31,999,13249,"BE"
2021-02-01,0,56,"LI"
2021-02-01,0,94,"CL"
2021-02-01,1013,537,"GI"
2021-02-01,106615,124242,"AE"
2021-02-01,11172,11479,"SG"
2021-02-01,117753,149559,"IL"
2021-02-01,11948,10164,"CZ"
2021-02-01,1199,763,"LV"
2021-02-01,120436,96302,"DE"
2021-02-01,1243,1119,"MT"
2021-02-01,12524,21335,"HU"
2021-02-01,1382782,1477306,"US"
2021-02-01,1388,486,"EC"
2021-02-01,150062,119078,"TR"
2021-02-01,1509,2262,"BG"
2021-02-01,1608,1883,"EE"
2021-02-01,16335,17827,"CH"
2021-02-01,18312,19744,"CA"
2021-02-01,1875,4300,"MX"
2021-02-01,191313,275192,"IN"
2021-02-01,208432,212970,"BR"
2021-02-01,2909,4131,"LT"
2021-02-01,29769,33793,"RO"
2021-02-01,31618,15541,"PT"
2021-02-01,352935,402534,"GB"
2021-02-01,36396,23888,"LK"
2021-02-01,4853,7485,"AT"
2021-02-01,54812,64961,"PL"
2021-02-01,59257,58997,"ID"
2021-02-01,611,7055,"NO"
2021-02-01,63793,54548,"ES"
2021-02-01,67,2581,"SI"
2021-02-01,74081,50020,"MA"
2021-02-01,74142,82589,"FR"
2021-02-01,8014,12755,"BE"
2021-02-01,86189,83188,"IT"
2021-02-01,9312,8693,"IE"
2021-02-02,0,45,"LI"
2021-02-02,101050,134708,"IL"
2021-02-02,1013,676,"LU"
2021-02-02,10644,21690,"HU"
2021-02-02,106669,83065,"FR"
2021-02-02,1092,617,"GI"
2021-02-02,110719,62425,"PL"
2021-02-02,1119,2479,"SI"
2021-02-02,11615,17167,"CA"
2021-02-02,1201,549,"EC"
2021-02-02,1205,1939,"SC"
2021-02-02,12164,11409,"SG"
2021-02-02,123740,126692,"AE"
2021-02-02,1250,1126,"MT"
2021-02-02,13195,1891,"CL"
2021-02-02,132860,101206,"DE"
2021-02-02,14388,10143,"CZ"
2021-02-02,1464,645,"PA"
2021-02-02,1696533,1482059,"US"
2021-02-02,17783,8765,"AT"
2021-02-02,1830,900,"LV"
2021-02-02,188762,301348,"IN"
2021-02-02,19635,17042,"CH"
2021-02-02,21811,16839,"GR"
2021-02-02,229153,210851,"BR"
2021-02-02,23217,23753,"LK"
2021-02-02,2337,3603,"MX"
2021-02-02,24805,14445,"BE"
2021-02-02,27548,31479,"RO"
2021-02-02,2769,1937,"EE"
2021-02-02,3283,2399,"BG"
2021-02-02,3553,15492,"PT"
2021-02-02,376922,411699,"GB"
2021-02-02,3932,4241,"LT"
2021-02-02,57210,51458,"MA"
2021-02-02,5899,8896,"IE"
2021-02-02,73321,57511,"ID"
2021-02-02,88588,84295,"IT"
2021-02-02,91724,58331,"ES"
2021-02-02,92934,116994,"TR"
2021-02-02,9787,7772,"NO"
2021-02-03,100262,88443,"IT"
2021-02-03,100564,67103,"ES"
2021-02-03,109058,82547,"FR"
2021-02-03,111627,121674,"IL"
2021-02-03,114047,117243,"TR"
2021-02-03,1159,709,"LU"
2021-02-03,11824,20946,"HU"
2021-02-03,119143,64761,"PL"
2021-02-03,1261,574,"IM"
2021-02-03,127074,132449,"AE"
2021-02-03,13667,15816,"CA"
2021-02-03,1381,1160,"MT"
2021-02-03,15220,11594,"SG"
2021-02-03,15447,10411,"CZ"
2021-02-03,163048,108861,"DE"
2021-02-03,1637,1015,"LV"
2021-02-03,170386,26227,"CL"
2021-02-03,17688,21689,"RS"
2021-02-03,18517,10247,"AT"
2021-02-03,19355,16313,"CH"
2021-02-03,1971,1971,"BO"
2021-02-03,21147,23319,"LK"
2021-02-03,2144370,1512456,"US"
2021-02-03,22494,17440,"GR"
2021-02-03,23470,28785,"RO"
2021-02-03,2636,825,"EC"
2021-02-03,280430,210655,"BR"
2021-02-03,310634,299082,"IN"
2021-02-03,31156,16487,"BE"
2021-02-03,3194,2088,"EE"
2021-02-03,34235,9872,"NO"
2021-02-03,349,545,"PA"
2021-02-03,4207,2458,"BG"
2021-02-03,472011,434171,"GB"
2021-02-03,4856,2441,"SI"
2021-02-03,5,44,"LI"
2021-02-03,51107,51400,"MA"
2021-02-03,6852,4229,"LT"
2021-02-03,69388,58521,"ID"
2021-02-03,698,698,"MV"
2021-02-03,786,653,"GI"
2021-02-03,808,1644,"SC"
2021-02-03,8222,8809,"IE"
2021-02-03,8826,14622,"PT"
2021-02-03,9062,4365,"MX"
2021-02-04,1012,694,"GI"
2021-02-04,1012,722,"LU"
2021-02-04,105026,67081,"PL"
2021-02-04,108912,90543,"IT"
2021-02-04,109,809,"EC"
2021-02-04,11919,8728,"IE"
2021-02-04,122818,73424,"ES"
2021-02-04,130603,110325,"IL"
2021-02-04,13162,11393,"SG"
2021-02-04,131798,81586,"FR"
2021-02-04,13266,14004,"PT"
2021-02-04,13278,17911,"RS"
2021-02-04,134615,114869,"DE"
2021-02-04,1516,1117,"LV"
2021-02-04,157526,114747,"TR"
2021-02-04,157783,140104,"AE"
2021-02-04,1612,1792,"BO"
2021-02-04,1626,1162,"MV"
2021-02-04,176161,51393,"CL"
2021-02-04,17899,11077,"CZ"
2021-02-04,1844,1257,"MT"
2021-02-04,19577,15039,"CA"
2021-02-04,20710,15422,"CH"
2021-02-04,21061,11816,"AT"
2021-02-04,21601,17920,"GR"
2021-02-04,22593,26486,"RO"
2021-02-04,23173,20613,"HU"
2021-02-04,2346753,1567586,"US"
2021-02-04,272772,215973,"BR"
2021-02-04,34612,17996,"BE"
2021-02-04,35197,12367,"NO"
2021-02-04,36,31,"LI"
2021-02-04,3601,2250,"EE"
2021-02-04,3901,2341,"BG"
2021-02-04,43325,50246,"MA"
2021-02-04,47456,16574,"AR"
2021-02-04,484596,443943,"GB"
2021-02-04,509893,290199,"IN"
2021-02-04,6413,20904,"LK"
2021-02-04,650,573,"IM"
2021-02-04,66,529,"PA"
2021-02-04,7459,2603,"SI"
2021-02-04,7576,2573,"HR"
2021-02-04,79172,60433,"ID"
2021-02-04,8487,5321,"MX"
2021-02-04,9917,4625,"LT"
2021-02-05,1016,734,"LU"
2021-02-05,1065,1130,"MV"
2021-02-05,108162,91836,"IT"
2021-02-05,1085,773,"GI"
2021-02-05,11,481,"IM"
2021-02-05,11,7,"LI"
2021-02-05,113366,82165,"FR"
2021-02-05,11443,15373,"RS"
2021-02-05,11961,8571,"IE"
2021-02-05,13,524,"PA"
2021-02-05,14709,11383,"SG"
2021-02-05,147586,120556,"DE"
2021-02-05,15167,13352,"PT"
2021-02-05,158786,143080,"AE"
2021-02-05,15916,13775,"NO"
2021-02-05,16142,11364,"CZ"
2021-02-05,1677,1219,"LV"
2021-02-05,169514,75608,"CL"
2021-02-05,19629,14789,"CH"
2021-02-05,20413,18110,"GR"
2021-02-05,21551,12712,"AT"
2021-02-05,2199,1408,"MT"
2021-02-05,2258,1947,"BO"
2021-02-05,23573,15296,"CA"
2021-02-05,2362694,1631431,"US"
2021-02-05,23759,19025,"HU"
2021-02-05,26757,24936,"RO"
2021-02-05,2835,2294,"BG"
2021-02-05,3,768,"EC"
2021-02-05,3066,2230,"EE"
2021-02-05,31289,19350,"BE"
2021-02-05,326477,211081,"BR"
2021-02-05,457404,273832,"IN"
2021-02-05,498227,445128,"GB"
2021-02-05,51160,68098,"PL"
2021-02-05,5228,5443,"MX"
2021-02-05,56512,51891,"MA"
2021-02-05,5695,2759,"SI"
2021-02-05,58996,90207,"TR"
2021-02-05,62645,104791,"IL"
2021-02-05,68790,64187,"ID"
2021-02-05,7388,4521,"LT"
2021-02-05,9983,21575,"LK"
2021-02-06,0,7,"LI"
2021-02-06,1,769,"EC"
2021-02-06,10559,16113,"HU"
2021-02-06,1304117,1671571,"US"
2021-02-06,14710,13383,"PT"
2021-02-06,152298,215308,"BR"
2021-02-06,156,2285,"BG"
2021-02-06,1649,13949,"NO"
2021-02-06,17721,18081,"GR"
2021-02-06,1910,1534,"MT"
2021-02-06,19260,24059,"RO"
2021-02-06,193187,155312,"AE"
2021-02-06,195,744,"LU"
2021-02-06,206,1512,"BO"
2021-02-06,21614,16219,"CA"
2021-02-06,23394,69175,"PL"
2021-02-06,2585,1494,"MV"
2021-02-06,27860,79588,"CL"
2021-02-06,3220,11563,"CZ"
2021-02-06,33352,82178,"FR"
2021-02-06,3356,14359,"CH"
2021-02-06,358473,290141,"IN"
2021-02-06,3838,17475,"LK"
2021-02-06,41915,91551,"TR"
2021-02-06,43787,100032,"IL"
2021-02-06,4737,8048,"IE"
2021-02-06,48694,58764,"ID"
2021-02-06,551470,436908,"GB"
2021-02-06,552,2190,"EE"
2021-02-06,55731,53424,"MA"
2021-02-06,579,1255,"LV"
2021-02-06,6016,11173,"SG"
2021-02-06,603,2829,"SI"
2021-02-06,628,519,"IM"
2021-02-06,6600,19639,"BE"
2021-02-06,7348,7348,"DK"
2021-02-06,736,4535,"LT"
2021-02-06,78357,90064,"IT"
2021-02-06,798,887,"GI"
2021-02-06,9262,13496,"AT"
2021-02-06,94210,121427,"DE"
2021-02-06,9882,5699,"MX"
2021-02-07,0,2828,"SI"
2021-02-07,0,7,"LI"
2021-02-07,0,763,"EC"
2021-02-07,0,827,"GI"
2021-02-07,10162,82650,"FR"
2021-02-07,112521,139958,"AE"
2021-02-07,116,1233,"BO"
2021-02-07,1194,14316,"CH"
2021-02-07,122737,98600,"IL"
2021-02-07,133,1224,"LV"
2021-02-07,13855,17459,"CA"
2021-02-07,15510,23558,"RO"
2021-02-07,15550,68543,"PL"
2021-02-07,1601,7664,"IE"
2021-02-07,1625,14660,"LK"
2021-02-07,1671,1643,"MT"
2021-02-07,1816,12708,"PT"
2021-02-07,22,2273,"BG"
2021-02-07,279850,430859,"GB"
2021-02-07,2898,1774,"MV"
2021-02-07,2949,10770,"SG"
2021-02-07,29769,18576,"AR"
2021-02-07,3319,5741,"MX"
2021-02-07,3352,11771,"CZ"
2021-02-07,3445,19989,"BE"
2021-02-07,37040,293360,"IN"
2021-02-07,395,524,"IM"
2021-02-07,42402,87553,"IT"
2021-02-07,449521,1669539,"US"
2021-02-07,5013,13928,"HU"
2021-02-07,5063,14013,"AT"
2021-02-07,5179,6264,"DK"
2021-02-07,51857,217346,"BR"
2021-02-07,53578,120905,"DE"
2021-02-07,58,2121,"EE"
2021-02-07,694,14013,"NO"
2021-02-07,8641,80822,"CL"
2021-02-07,8779,89180,"TR"
2021-02-07,9146,58253,"ID"
2021-02-07,97,4547,"LT"
2021-02-08,10333,20320,"BE"
2021-02-08,10430,19390,"AR"
2021-02-08,109508,119344,"DE"
2021-02-08,1107,14084,"NO"
2021-02-08,1153,1219,"BO"
2021-02-08,11569,10827,"SG"
2021-02-08,124000,99493,"IL"
2021-02-08,15521,12281,"CZ"
2021-02-08,1578790,1697540,"US"
2021-02-08,1625,2124,"EE"
2021-02-08,1850,2322,"BG"
2021-02-08,18567,14635,"CH"
2021-02-08,1994,6619,"IE"
2021-02-08,2,565,"EC"
2021-02-08,2028,1755,"MT"
2021-02-08,21417,17903,"CA"
2021-02-08,214669,218237,"BR"
2021-02-08,233300,114151,"CL"
2021-02-08,2690,4516,"LT"
2021-02-08,3182,2009,"MV"
2021-02-08,35026,24309,"RO"
2021-02-08,356291,431338,"GB"
2021-02-08,400,2876,"SI"
2021-02-08,407,530,"IM"
2021-02-08,422,1113,"LV"
2021-02-08,4303,6088,"MX"
2021-02-08,446646,329836,"IN"
2021-02-08,4586,8846,"PT"
2021-02-08,5157,12876,"HU"
2021-02-08,53707,75415,"TR"
2021-02-08,59,16,"LI"
2021-02-08,5989,10316,"LK"
2021-02-08,62208,70598,"ES"
2021-02-08,62406,58702,"ID"
2021-02-08,67209,84842,"IT"
2021-02-08,9073,7200,"DK"
2021-02-08,92547,85279,"FR"
2021-02-08,972,821,"GI"
2021-02-08,9913,14736,"AT"
2021-02-08,99781,138982,"AE"
2021-02-09,0,393,"EC"
2021-02-09,113495,137518,"AE"
2021-02-09,11925,10793,"SG"
2021-02-09,120,2733,"SI"
2021-02-09,133790,104170,"IL"
2021-02-09,134757,119615,"DE"
2021-02-09,138162,89778,"FR"
2021-02-09,1596,18139,"AR"
2021-02-09,17017,12657,"CZ"
2021-02-09,194,880,"LV"
2021-02-09,1974270,1737216,"US"
2021-02-09,19881,15035,"AT"
2021-02-09,20307,17463,"GR"
2021-02-09,2046,442,"OM"
2021-02-09,2052,1869,"MT"
2021-02-09,25624,15491,"CH"
2021-02-09,261912,149682,"CL"
2021-02-09,26805,20073,"CA"
2021-02-09,2729,1163,"SC"
2021-02-09,28192,20804,"BE"
2021-02-09,2881,4366,"LT"
2021-02-09,3000,3000,"IR"
2021-02-09,300125,228375,"BR"
2021-02-09,3150,2178,"EE"
2021-02-09,3317,2196,"MV"
2021-02-09,352553,353235,"IN"
2021-02-09,3540,2359,"BG"
2021-02-09,372,532,"IM"
2021-02-09,3819,8884,"PT"
2021-02-09,3848,3848,"PE"
2021-02-09,38807,25918,"RO"
2021-02-09,414973,436774,"GB"
2021-02-09,4406,11984,"HU"
2021-02-09,4735,6453,"IE"
2021-02-09,514,630,"LU"
2021-02-09,595,595,"MO"
2021-02-09,6431,7918,"LK"
